            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
 131.247.65.159|141.212.122.193|   80|46140|  6|         1|        52|        |2016/04/06T03:20:01.892|    0.000|2016/04/06T03:20:01.892|Health|
  10.119.120.33|   180.76.15.28|   80|30050|  6|        12|     10560|        |2016/04/06T03:20:30.130|    0.832|2016/04/06T03:20:30.962|Health|
  131.247.70.63| 216.218.206.79|   80|32964|  6|         1|        46|        |2016/04/06T03:20:54.706|    0.000|2016/04/06T03:20:54.706|Health|
    172.26.1.25|216.218.206.118|   80|55254|  6|         1|        46|        |2016/04/06T03:23:02.946|    0.000|2016/04/06T03:23:02.946|Health|
  131.247.67.83|    74.82.47.12|   80|44637|  6|         1|        46|        |2016/04/06T03:23:45.907|    0.000|2016/04/06T03:23:45.907|Health|
   172.27.1.101|216.218.206.120|   80|42228|  6|         1|        46|        |2016/04/06T03:24:55.722|    0.000|2016/04/06T03:24:55.722|Health|
  10.119.120.33|  180.76.15.155|   80|18658|  6|        30|     34484|        |2016/04/06T03:25:08.587|    1.152|2016/04/06T03:25:09.739|Health|
    172.27.1.73| 216.218.206.87|   80|41007|  6|         1|        46|        |2016/04/06T03:25:10.956|    0.000|2016/04/06T03:25:10.956|Health|
 131.247.65.185| 184.105.139.91|   80|52015|  6|         1|        46|        |2016/04/06T03:25:39.654|    0.000|2016/04/06T03:25:39.654|Health|
  10.119.120.37| 216.218.206.87|   80|48469|  6|         1|        46|        |2016/04/06T03:25:44.007|    0.000|2016/04/06T03:25:44.007|Health|
  10.119.120.33|   180.76.15.18|   80|43791|  6|         5|       614|        |2016/04/06T03:27:03.274|    0.512|2016/04/06T03:27:03.786|Health|
  10.119.120.33|  180.76.15.140|   80|57077|  6|        34|     42255|        |2016/04/06T03:27:27.849|    1.024|2016/04/06T03:27:28.873|Health|
    172.26.1.20| 137.116.71.170|  443|48792|  6|         9|      5975|        |2016/04/06T03:28:05.993|    2.240|2016/04/06T03:28:08.233|Health|
  10.119.120.33|   180.76.15.13|   80|22702|  6|         5|       675|        |2016/04/06T03:32:00.010|    0.448|2016/04/06T03:32:00.458|Health|
  10.119.120.33|  180.76.15.163|   80|22159|  6|         5|       675|        |2016/04/06T03:32:45.245|    0.512|2016/04/06T03:32:45.757|Health|
  10.119.120.33|  180.76.15.144|   80|26773|  6|        14|     12878|        |2016/04/06T03:33:51.859|    1.088|2016/04/06T03:33:52.947|Health|
  10.119.120.57|141.212.122.193|   80|30906|  6|         4|       333|        |2016/04/06T03:34:55.554|    4.992|2016/04/06T03:35:00.546|Health|
  10.119.120.57|141.212.122.194|   80|45251|  6|         1|        46|        |2016/04/06T03:34:55.426|    0.000|2016/04/06T03:34:55.426|Health|
  10.119.120.57|141.212.122.193|   80|30940|  6|         2|       112|        |2016/04/06T03:34:55.616|    0.064|2016/04/06T03:34:55.680|Health|
  10.119.120.57|141.212.122.193|   80|51631|  6|         1|        46|        |2016/04/06T03:34:55.427|    0.000|2016/04/06T03:34:55.427|Health|
  10.119.120.57|141.212.122.193|   80|30940|  6|         2|       104|        |2016/04/06T03:36:04.449|    0.000|2016/04/06T03:36:04.449|Health|
  10.119.120.33|  180.76.15.139|   80|49309|  6|        29|     34777|        |2016/04/06T03:37:32.317|    2.368|2016/04/06T03:37:34.685|Health|
     172.26.1.5| 216.218.206.96|  443|59470|  6|         1|        46|        |2016/04/06T03:38:27.545|    0.000|2016/04/06T03:38:27.545|Health|
  10.119.120.33|   180.76.15.34|   80|40690|  6|        59|     75824|        |2016/04/06T03:38:41.818|    1.408|2016/04/06T03:38:43.226|Health|
  131.247.65.83| 216.218.206.96|  443|46580|  6|         1|        46|        |2016/04/06T03:39:04.025|    0.000|2016/04/06T03:39:04.025|Health|
    172.27.1.73| 184.105.139.92|  443|35303|  6|         1|        46|        |2016/04/06T03:39:22.138|    0.000|2016/04/06T03:39:22.138|Health|
    172.29.1.22| 216.218.206.96|  443|40205|  6|         1|        46|        |2016/04/06T03:39:36.089|    0.000|2016/04/06T03:39:36.089|Health|
  10.119.120.33|220.181.108.144|   80|28857|  6|        29|     33193|        |2016/04/06T03:39:41.783|    1.344|2016/04/06T03:39:43.127|Health|
  10.119.120.33|   180.76.15.34|   80|28541|  6|        48|     65159|        |2016/04/06T03:39:51.511|    1.856|2016/04/06T03:39:53.367|Health|
     172.26.1.5| 216.218.206.68|  443|33164|  6|         9|      2412|        |2016/04/06T03:40:05.145|    5.888|2016/04/06T03:40:11.033|Health|
     172.26.1.5| 216.218.206.68|  443|33164|  6|         2|       104|        |2016/04/06T03:40:14.040|    0.000|2016/04/06T03:40:14.040|Health|
  10.119.120.33|    74.82.47.39|  443|45431|  6|         1|        46|        |2016/04/06T03:41:08.182|    0.000|2016/04/06T03:41:08.182|Health|
  10.119.120.33|220.181.108.178|   80|33222|  6|       244|    355779|        |2016/04/06T03:42:43.607|   10.688|2016/04/06T03:42:54.295|Health|
    172.27.1.73| 184.105.139.68|  443|56323|  6|        10|      5846|        |2016/04/06T03:42:52.820|    5.504|2016/04/06T03:42:58.324|Health|
  10.119.120.33|220.181.108.178|   80|33222|  6|         1|        46|        |2016/04/06T03:42:54.614|    0.000|2016/04/06T03:42:54.614|Health|
  131.247.65.83| 216.218.206.68|  443|47568|  6|        10|      5966|        |2016/04/06T03:45:27.698|    4.736|2016/04/06T03:45:32.434|Health|
  10.119.120.33|220.181.108.183|   80|42398|  6|       339|    472015|        |2016/04/06T03:48:47.056|    4.608|2016/04/06T03:48:51.664|Health|
    172.29.1.22| 216.218.206.68|  443|43783|  6|         2|       106|        |2016/04/06T03:50:19.854|    2.240|2016/04/06T03:50:22.094|Health|
  10.119.120.33|  180.76.15.134|   80|42553|  6|        11|      9192|        |2016/04/06T03:51:05.229|    0.704|2016/04/06T03:51:05.933|Health|
     172.26.1.5| 216.218.206.68|  443|54340|  6|        12|      2598|        |2016/04/06T03:51:51.438|    5.760|2016/04/06T03:51:57.198|Health|
  131.247.65.83| 216.218.206.68|  443|55242|  6|        10|      5496|        |2016/04/06T03:51:51.436|    5.760|2016/04/06T03:51:57.196|Health|
  10.119.120.33|  180.76.15.153|   80|18827|  6|        86|    120524|        |2016/04/06T03:52:48.907|    5.952|2016/04/06T03:52:54.859|Health|
 131.247.65.159|   148.202.81.4|   80|53764|  6|         2|       106|        |2016/04/06T03:53:13.549|    0.128|2016/04/06T03:53:13.677|Health|
 131.247.65.159|   148.202.81.4|   80|53883|  6|         2|       538|        |2016/04/06T03:53:14.507|    0.128|2016/04/06T03:53:14.635|Health|
  10.119.120.33|   180.76.15.30|   80|59762|  6|       360|    525448|        |2016/04/06T03:53:37.292|   13.312|2016/04/06T03:53:50.604|Health|
  10.119.120.40|  66.249.64.164|   80|33568|  6|       450|    345305|        |2016/04/06T03:54:08.140|    0.192|2016/04/06T03:54:08.332|Health|
  131.247.65.83| 216.218.206.68|  443|36084|  6|         2|       106|        |2016/04/06T03:54:23.369|    0.064|2016/04/06T03:54:23.433|Health|
     172.26.1.5| 216.218.206.68|  443|35182|  6|         6|      2176|        |2016/04/06T03:54:23.370|    0.320|2016/04/06T03:54:23.690|Health|
  10.119.120.40|  66.249.64.164|   80|63291|  6|        46|     34118|        |2016/04/06T03:55:00.357|    0.064|2016/04/06T03:55:00.421|Health|
    172.27.1.73| 184.105.139.68|  443|38322|  6|        10|      5369|        |2016/04/06T03:55:17.124|    4.288|2016/04/06T03:55:21.412|Health|
  10.119.120.33|  180.76.15.155|   80|43377|  6|        78|    105874|        |2016/04/06T03:56:52.869|    2.944|2016/04/06T03:56:55.813|Health|
  10.119.120.33|  180.76.15.144|   80|10294|  6|       121|    170527|        |2016/04/06T03:57:52.712|    6.080|2016/04/06T03:57:58.792|Health|
  10.119.120.33|  180.76.15.149|   80|21213|  6|        36|     43761|        |2016/04/06T03:58:04.742|    1.152|2016/04/06T03:58:05.894|Health|
    172.27.1.73| 184.105.139.68|  443|40780|  6|         2|       106|        |2016/04/06T03:58:40.961|    0.192|2016/04/06T03:58:41.153|Health|
  131.247.67.45| 89.248.171.160|   25|35310|  6|        11|       991|        |2016/04/06T04:03:47.986|    0.960|2016/04/06T04:03:48.946|Health|
  131.247.67.45| 67.231.195.147|   25|59735|  6|         9|       850|        |2016/04/06T04:05:45.477|    3.904|2016/04/06T04:05:49.381|Health|
   131.247.67.1|173.252.112.110|   53|52924| 17|         1|       141|        |2016/04/06T04:14:28.857|    0.000|2016/04/06T04:14:28.857|Health|
   131.247.67.1|173.252.112.110|   53|37051| 17|         1|        92|        |2016/04/06T04:14:28.857|    0.000|2016/04/06T04:14:28.857|Health|
   131.247.67.6|   69.12.77.201| 3306| 6000|  6|         1|        46|        |2016/04/06T04:16:03.950|    0.000|2016/04/06T04:16:03.950|Health|
  131.247.67.73|   69.12.77.201| 3306| 6000|  6|         1|        46|        |2016/04/06T04:16:04.013|    0.000|2016/04/06T04:16:04.013|Health|
   131.247.67.1|  77.240.87.125|   53|56565| 17|         1|       152|        |2016/04/06T04:16:37.172|    0.000|2016/04/06T04:16:37.172|Health|
  131.247.67.45|  77.240.87.125|   25|52387|  6|         7|       736|        |2016/04/06T04:16:46.006|    1.344|2016/04/06T04:16:47.350|Health|
  131.247.67.45|  77.240.87.125|   25|55234|  6|         7|       734|        |2016/04/06T04:17:20.116|    0.832|2016/04/06T04:17:20.948|Health|
  131.247.67.45|   200.52.85.99|   25|56027|  6|         9|       846|        |2016/04/06T04:19:17.608|    1.024|2016/04/06T04:19:18.632|Health|
  131.247.67.45|  209.85.218.42|   25|35351|  6|        26|      8319|        |2016/04/06T04:19:21.702|    0.640|2016/04/06T04:19:22.342|Health|
  131.247.67.45| 89.248.171.160|   25|65215|  6|        11|       991|        |2016/04/06T04:23:45.376|    1.152|2016/04/06T04:23:46.528|Health|
   131.247.67.1|  180.76.15.163|   53|58193| 17|         1|       116|        |2016/04/06T04:24:08.605|    0.000|2016/04/06T04:24:08.605|Health|
  131.247.67.45|  178.155.14.10|   25| 4924|  6|         2|       120|        |2016/04/06T04:26:08.466|    1.024|2016/04/06T04:26:09.490|Health|
  131.247.67.45|  178.155.14.10|   25|23951|  6|        10|      1069|        |2016/04/06T04:26:55.513|    2.688|2016/04/06T04:26:58.201|Health|
  131.247.67.45|  61.219.255.70|   25|53405|  6|         7|       789|        |2016/04/06T04:28:24.150|    1.664|2016/04/06T04:28:25.814|Health|
  131.247.67.45|    14.160.0.54|   25|10864|  6|         1|        52|        |2016/04/06T04:31:32.491|    0.000|2016/04/06T04:31:32.491|Health|
  131.247.67.45|  118.114.77.47|   25| 9474|  6|        10|      1190|        |2016/04/06T04:31:38.183|    8.384|2016/04/06T04:31:46.567|Health|
  131.247.67.45|  118.114.77.47|   25| 9474|  6|         1|        52|        |2016/04/06T04:31:47.209|    0.000|2016/04/06T04:31:47.209|Health|
   131.247.67.1|     74.82.47.2|   53|57197| 17|         1|        58|        |2016/04/06T04:31:51.495|    0.000|2016/04/06T04:31:51.495|Health|
  131.247.67.45|    14.160.0.54|   25|10864|  6|         4|       449|        |2016/04/06T04:32:03.208|    0.448|2016/04/06T04:32:03.656|Health|
  131.247.67.45|    14.160.0.54|   25|10864|  6|         4|       490|        |2016/04/06T04:32:33.808|    3.200|2016/04/06T04:32:37.008|Health|
  131.247.67.45|  89.212.137.39|   25|43114|  6|         9|       886|        |2016/04/06T04:34:35.847|    1.024|2016/04/06T04:34:36.871|Health|
  131.247.67.45|  178.155.14.10|   25|10280|  6|         9|       966|        |2016/04/06T04:37:15.649|    3.200|2016/04/06T04:37:18.849|Health|
  131.247.67.45| 213.85.176.237|   25|60472|  6|         9|       890|        |2016/04/06T04:38:05.249|    1.024|2016/04/06T04:38:06.273|Health|
   131.247.67.1| 184.105.139.68|   53|59851| 17|         1|       186|        |2016/04/06T04:38:21.377|    0.000|2016/04/06T04:38:21.377|Health|
   131.247.67.1| 184.105.139.68|   53|11297| 17|         1|       186|        |2016/04/06T04:38:21.376|    0.000|2016/04/06T04:38:21.376|Health|
   131.247.67.1| 184.105.139.68|   53|23240| 17|         1|       187|        |2016/04/06T04:38:21.376|    0.000|2016/04/06T04:38:21.376|Health|
   131.247.67.1| 184.105.139.68|   53|11949| 17|         1|       186|        |2016/04/06T04:38:21.376|    0.000|2016/04/06T04:38:21.376|Health|
   131.247.67.1| 184.105.139.68|   53| 7536| 17|         1|       186|        |2016/04/06T04:38:21.376|    0.000|2016/04/06T04:38:21.376|Health|
   131.247.67.1| 184.105.139.68|   53|55244| 17|         1|       187|        |2016/04/06T04:38:21.375|    0.000|2016/04/06T04:38:21.375|Health|
   131.247.67.1| 184.105.139.68|   53|64191| 17|         1|       186|        |2016/04/06T04:38:21.439|    0.000|2016/04/06T04:38:21.439|Health|
   131.247.67.1| 184.105.139.68|   53|13451| 17|         1|       186|        |2016/04/06T04:38:21.377|    0.000|2016/04/06T04:38:21.377|Health|
   131.247.67.1| 184.105.139.68|   53|49839| 17|         1|       187|        |2016/04/06T04:38:21.376|    0.000|2016/04/06T04:38:21.376|Health|
   131.247.67.1| 184.105.139.68|   53|35236| 17|         1|       186|        |2016/04/06T04:38:21.440|    0.000|2016/04/06T04:38:21.440|Health|
   131.247.67.1| 184.105.139.68|   53|32896| 17|         1|       186|        |2016/04/06T04:38:21.375|    0.000|2016/04/06T04:38:21.375|Health|
  131.247.67.45|  178.155.14.10|   25|13475|  6|         9|       900|        |2016/04/06T04:41:16.089|    3.392|2016/04/06T04:41:19.481|Health|
  131.247.67.45| 89.248.171.160|   25|30531|  6|        11|       991|        |2016/04/06T04:43:31.060|    0.896|2016/04/06T04:43:31.956|Health|
 131.247.67.127|  202.65.132.26|56926|   53| 17|         1|        83|        |2016/04/06T04:43:52.303|    0.000|2016/04/06T04:43:52.303|Health|
 131.247.67.127|  202.65.132.26|57706|   53| 17|         1|        72|        |2016/04/06T04:43:53.458|    0.000|2016/04/06T04:43:53.458|Health|
 131.247.67.126|  202.65.132.26|60026|   53| 17|         1|        72|        |2016/04/06T04:43:53.711|    0.000|2016/04/06T04:43:53.711|Health|
 131.247.67.127|  202.65.132.26|55636|   53| 17|         1|        83|        |2016/04/06T04:43:54.800|    0.000|2016/04/06T04:43:54.800|Health|
 131.247.67.126|  202.65.132.26|60666|   53| 17|         1|        83|        |2016/04/06T04:43:54.800|    0.000|2016/04/06T04:43:54.800|Health|
 131.247.67.126|  202.65.132.26|58809|   53| 17|         1|        83|        |2016/04/06T04:43:52.304|    0.000|2016/04/06T04:43:52.304|Health|
  131.247.67.45| 188.191.165.49|   25|53283|  6|         9|       865|        |2016/04/06T04:50:01.177|   10.112|2016/04/06T04:50:11.289|Health|
  131.247.67.45|  209.85.218.42|   25|36605|  6|        25|      8268|        |2016/04/06T04:52:23.212|    0.704|2016/04/06T04:52:23.916|Health|
  131.247.67.45|    14.160.0.54|   25|15650|  6|         1|        52|        |2016/04/06T04:58:10.567|    0.000|2016/04/06T04:58:10.567|Health|
  131.247.67.45|    14.160.0.54|   25|15650|  6|         4|       451|        |2016/04/06T04:58:40.326|    0.704|2016/04/06T04:58:41.030|Health|
  131.247.67.45|    14.160.0.54|   25|15650|  6|         2|       245|        |2016/04/06T04:59:11.239|    0.000|2016/04/06T04:59:11.239|Health|
  10.119.120.33|   180.76.15.13|   80|33144|  6|         7|      3849|        |2016/04/06T04:00:22.270|    0.384|2016/04/06T04:00:22.654|Health|
   131.247.56.8|184.105.247.239|   80|59013|  6|         1|        46|        |2016/04/06T04:00:28.671|    0.000|2016/04/06T04:00:28.671|Health|
    10.119.4.39|184.105.247.239|   80|35988|  6|         1|        46|        |2016/04/06T04:00:50.943|    0.000|2016/04/06T04:00:50.943|Health|
  10.119.120.33|  180.76.15.140|   80|59362|  6|        21|     21989|        |2016/04/06T04:01:31.774|    1.088|2016/04/06T04:01:32.862|Health|
  131.247.66.32|141.212.122.193|   80|50981|  6|         4|       763|        |2016/04/06T04:01:34.550|    4.992|2016/04/06T04:01:39.542|Health|
  131.247.66.32|141.212.122.201|   80|38757|  6|         1|        46|        |2016/04/06T04:01:34.295|    0.000|2016/04/06T04:01:34.295|Health|
    172.26.1.15| 216.218.206.75|   80|59304|  6|         1|        46|        |2016/04/06T04:02:25.345|    0.000|2016/04/06T04:02:25.345|Health|
 131.247.65.122| 216.218.206.86|   80|43805|  6|         1|        46|        |2016/04/06T04:02:33.494|    0.000|2016/04/06T04:02:33.494|Health|
  10.119.120.33|   180.76.15.13|   80|50801|  6|        73|     97746|        |2016/04/06T04:02:41.405|    1.536|2016/04/06T04:02:42.941|Health|
  10.119.120.33|  180.76.15.163|   80|54644|  6|        12|     11733|        |2016/04/06T04:03:51.033|    0.896|2016/04/06T04:03:51.929|Health|
  10.119.120.33|  180.76.15.163|   80|54644|  6|         1|        46|        |2016/04/06T04:03:52.120|    0.000|2016/04/06T04:03:52.120|Health|
 131.247.67.112| 184.105.139.99|   80|49915|  6|         1|        46|        |2016/04/06T04:03:58.713|    0.000|2016/04/06T04:03:58.713|Health|
 131.247.67.130| 216.218.206.82|   80|38161|  6|         1|        46|        |2016/04/06T04:04:06.416|    0.000|2016/04/06T04:04:06.416|Health|
  131.247.67.26| 216.218.206.82|   80|57736|  6|         1|        46|        |2016/04/06T04:04:29.564|    0.000|2016/04/06T04:04:29.564|Health|
    172.26.1.20|    74.82.47.51|   80|52192|  6|         1|        46|        |2016/04/06T04:04:46.203|    0.000|2016/04/06T04:04:46.203|Health|
  10.119.120.33|  180.76.15.160|   80|59878|  6|       274|    394140|        |2016/04/06T04:04:44.475|   10.496|2016/04/06T04:04:54.971|Health|
  10.119.120.33|  180.76.15.136|   80|54768|  6|        32|     36934|        |2016/04/06T04:05:00.733|    1.280|2016/04/06T04:05:02.013|Health|
  10.119.120.33|   51.255.65.87|   80|33387|  6|        14|     13879|        |2016/04/06T04:06:01.975|    0.512|2016/04/06T04:06:02.487|Health|
  10.119.120.33|  180.76.15.162|   80|38445|  6|        13|     11680|        |2016/04/06T04:07:19.988|    1.024|2016/04/06T04:07:21.012|Health|
  10.119.120.33|   180.76.15.30|   80|39289|  6|         5|       757|        |2016/04/06T04:07:21.013|    0.512|2016/04/06T04:07:21.525|Health|
  10.119.120.33|  180.76.15.140|   80|39692|  6|        13|     11680|        |2016/04/06T04:07:21.527|    0.960|2016/04/06T04:07:22.487|Health|
  10.119.120.33|  180.76.15.153|   80|36538|  6|        73|     97067|        |2016/04/06T04:08:42.806|    2.176|2016/04/06T04:08:44.982|Health|
  10.119.120.33|  180.76.15.158|   80|25092|  6|       366|    538803|        |2016/04/06T04:12:32.753|   14.336|2016/04/06T04:12:47.089|Health|
  10.119.120.33|  180.76.15.162|   80|40791|  6|       171|    240415|        |2016/04/06T04:13:41.743|    3.200|2016/04/06T04:13:44.943|Health|
  10.119.120.33|  180.76.15.144|   80|51180|  6|       354|    526636|        |2016/04/06T04:13:43.791|   11.648|2016/04/06T04:13:55.439|Health|
  10.119.120.40|173.252.112.110|  443|47124|  6|       135|    179603|        |2016/04/06T04:14:28.911|    0.256|2016/04/06T04:14:29.167|Health|
  10.119.120.33|  180.76.15.152|   80|21211|  6|        14|     13269|        |2016/04/06T04:18:20.907|    1.024|2016/04/06T04:18:21.931|Health|
 131.247.67.209|141.212.122.201|   80|46418|  6|         1|        46|        |2016/04/06T04:18:20.329|    0.000|2016/04/06T04:18:20.329|Health|
 131.247.67.209|141.212.122.202|   80|47847|  6|         1|        46|        |2016/04/06T04:18:20.329|    0.000|2016/04/06T04:18:20.329|Health|
  10.119.120.33|   180.76.15.13|   80|51043|  6|        91|    123786|        |2016/04/06T04:19:26.697|    1.664|2016/04/06T04:19:28.361|Health|
  10.119.120.33|  180.76.15.153|   80|13121|  6|        32|     37420|        |2016/04/06T04:19:30.662|    1.280|2016/04/06T04:19:31.942|Health|
 131.247.65.220| 216.218.206.70|  443|58226|  6|         1|        46|        |2016/04/06T04:19:43.462|    0.000|2016/04/06T04:19:43.462|Health|
 131.247.67.122|216.218.206.108|  443|41382|  6|         1|        46|        |2016/04/06T04:19:52.484|    0.000|2016/04/06T04:19:52.484|Health|
 131.247.66.105| 216.218.206.70|  443|60191|  6|         1|        46|        |2016/04/06T04:20:34.275|    0.000|2016/04/06T04:20:34.275|Health|
  131.247.67.99| 137.116.71.170|  443|50208|  6|         3|       365|        |2016/04/06T04:21:07.686|    2.048|2016/04/06T04:21:09.734|Health|
  10.119.120.33|  180.76.15.160|   80|32257|  6|       200|    286659|        |2016/04/06T04:22:59.427|    5.952|2016/04/06T04:23:05.379|Health|
 131.247.65.220| 216.218.206.66|  443|58527|  6|        14|      4776|        |2016/04/06T04:23:40.063|    6.080|2016/04/06T04:23:46.143|Health|
  10.119.120.33|  180.76.15.155|   80|36284|  6|        33|     39127|        |2016/04/06T04:25:26.622|    1.216|2016/04/06T04:25:27.838|Health|
  10.119.120.33|   180.76.15.24|   80|33505|  6|       374|    549342|        |2016/04/06T04:26:11.935|   10.048|2016/04/06T04:26:21.983|Health|
  10.119.120.33|  180.76.15.144|   80|34198|  6|        64|     84447|        |2016/04/06T04:27:37.783|    3.328|2016/04/06T04:27:41.111|Health|
  10.119.120.33|  180.76.15.142|   80|14458|  6|        74|     98849|        |2016/04/06T04:29:26.685|    1.408|2016/04/06T04:29:28.093|Health|
  10.119.120.33|  180.76.15.153|   80|23369|  6|       188|    257968|        |2016/04/06T04:29:42.364|    3.072|2016/04/06T04:29:45.436|Health|
  10.119.120.57|184.105.247.196|  443|36287|  6|        15|      8777|        |2016/04/06T04:29:43.005|    6.144|2016/04/06T04:29:49.149|Health|
  10.119.120.33|  180.76.15.153|   80|23369|  6|         1|        46|        |2016/04/06T04:29:45.694|    0.000|2016/04/06T04:29:45.694|Health|
  10.119.120.33|  180.76.15.157|   80|54180|  6|        30|     34467|        |2016/04/06T04:29:57.212|    1.152|2016/04/06T04:29:58.364|Health|
 131.247.67.122| 216.218.206.68|  443|34197|  6|         2|       116|        |2016/04/06T04:30:39.325|    1.088|2016/04/06T04:30:40.413|Health|
 131.247.67.122| 216.218.206.68|  443|34197|  6|         1|        52|        |2016/04/06T04:30:43.609|    0.000|2016/04/06T04:30:43.609|Health|
  10.119.120.33|  180.76.15.157|   80|37660|  6|        24|     26034|        |2016/04/06T04:31:06.780|    1.024|2016/04/06T04:31:07.804|Health|
  10.119.120.33|  180.76.15.150|   80|58998|  6|       363|    529940|        |2016/04/06T04:30:42.009|    7.872|2016/04/06T04:30:49.881|Health|
 131.247.66.105| 216.218.206.66|  443|43073|  6|         2|       106|        |2016/04/06T04:31:27.579|    1.408|2016/04/06T04:31:28.987|Health|
  10.119.120.33|  180.76.15.139|   80|25370|  6|        34|     40714|        |2016/04/06T04:32:16.409|    1.216|2016/04/06T04:32:17.625|Health|
 131.247.65.220| 216.218.206.66|  443|34776|  6|         6|       283|        |2016/04/06T04:32:46.427|    2.496|2016/04/06T04:32:48.923|Health|
  10.119.120.33|   180.76.15.25|   80|13740|  6|         5|       643|        |2016/04/06T04:33:32.056|    0.448|2016/04/06T04:33:32.504|Health|
  10.119.120.57|184.105.247.196|  443|57066|  6|         4|       223|        |2016/04/06T04:34:25.303|    2.560|2016/04/06T04:34:27.863|Health|
  10.119.120.33|  180.76.15.142|   80|47481|  6|        16|     17324|        |2016/04/06T04:34:35.669|    1.024|2016/04/06T04:34:36.693|Health|
 131.247.65.220| 216.218.206.66|  443|44859|  6|         5|       237|        |2016/04/06T04:35:05.810|    0.128|2016/04/06T04:35:05.938|Health|
 131.247.65.220| 216.218.206.66|  443|44859|  6|         1|        46|        |2016/04/06T04:35:06.065|    0.000|2016/04/06T04:35:06.065|Health|
  10.119.120.33|  180.76.15.153|   80|60192|  6|       279|    403007|        |2016/04/06T04:35:46.002|    8.896|2016/04/06T04:35:54.898|Health|
  10.119.120.57|184.105.247.196|  443|38370|  6|         4|       223|        |2016/04/06T04:37:17.007|    0.320|2016/04/06T04:37:17.327|Health|
   10.119.38.48|184.105.139.122|  443|48095|  6|         1|        46|        |2016/04/06T04:37:53.663|    0.000|2016/04/06T04:37:53.663|Health|
 131.247.65.229| 137.116.71.170|  443|29688|  6|        11|      6808|        |2016/04/06T04:38:16.591|    2.368|2016/04/06T04:38:18.959|Health|
 131.247.66.101| 216.218.206.88|   80|57372|  6|         1|        46|        |2016/04/06T04:40:26.233|    0.000|2016/04/06T04:40:26.233|Health|
 131.247.65.185| 137.116.71.170|  443|31192|  6|         9|      4960|        |2016/04/06T04:41:41.452|    2.432|2016/04/06T04:41:43.884|Health|
 131.247.67.178| 216.218.206.82|   80|36737|  6|         1|        46|        |2016/04/06T04:41:52.506|    0.000|2016/04/06T04:41:52.506|Health|
  10.119.120.33|  180.76.15.152|   80|45869|  6|        33|     38239|        |2016/04/06T04:43:17.447|    1.280|2016/04/06T04:43:18.727|Health|
   131.247.67.6|    74.82.47.23|   80|56660|  6|         1|        46|        |2016/04/06T04:43:15.017|    0.000|2016/04/06T04:43:15.017|Health|
    172.26.1.26|216.218.206.100|   80|55994|  6|         1|        46|        |2016/04/06T04:43:51.947|    0.000|2016/04/06T04:43:51.947|Health|
 131.247.67.122|    74.82.47.23|   80|46236|  6|         1|        46|        |2016/04/06T04:44:10.507|    0.000|2016/04/06T04:44:10.507|Health|
 131.247.67.107|216.218.206.100|   80|46344|  6|         1|        46|        |2016/04/06T04:44:24.650|    0.000|2016/04/06T04:44:24.650|Health|
  131.247.67.45|    61.216.2.15|  443|25562|  6|         5|       390|        |2016/04/06T04:46:28.588|    2.496|2016/04/06T04:46:31.084|Health|
 131.247.67.130|    61.216.2.15|  443|25562|  6|         2|        92|        |2016/04/06T04:46:30.763|    2.368|2016/04/06T04:46:33.131|Health|
  10.119.120.33|   180.76.15.29|   80|45238|  6|       242|    342967|        |2016/04/06T04:46:43.785|    4.416|2016/04/06T04:46:48.201|Health|
    172.26.1.20|    61.216.2.15|  443|25562|  6|         2|        92|        |2016/04/06T04:46:43.783|    2.304|2016/04/06T04:46:46.087|Health|
  10.119.120.33|   180.76.15.34|   80|39908|  6|       151|    205141|        |2016/04/06T04:46:59.207|    2.880|2016/04/06T04:47:02.087|Health|
    172.26.1.17|    61.216.2.15|  443|25562|  6|         1|        46|        |2016/04/06T04:47:18.408|    0.000|2016/04/06T04:47:18.408|Health|
  10.119.120.33|    61.216.2.15|   80|25562|  6|         2|        92|        |2016/04/06T04:47:33.061|    2.240|2016/04/06T04:47:35.301|Health|
  10.119.120.33|   180.76.15.29|   80|24786|  6|        37|     45079|        |2016/04/06T04:47:57.895|    1.280|2016/04/06T04:47:59.175|Health|
  10.119.120.33|  180.76.15.139|   80|59831|  6|        30|     34524|        |2016/04/06T04:48:09.927|    1.280|2016/04/06T04:48:11.207|Health|
  10.119.120.33|    61.216.2.15|  443|25562|  6|         1|        46|        |2016/04/06T04:48:22.918|    0.000|2016/04/06T04:48:22.918|Health|
  10.119.120.33|   180.76.15.34|   80|50109|  6|       206|    302485|        |2016/04/06T04:48:39.678|    6.336|2016/04/06T04:48:46.014|Health|
 131.247.65.220|    61.216.2.15|  443|25562|  6|         3|       138|        |2016/04/06T04:49:52.002|    2.176|2016/04/06T04:49:54.178|Health|
    10.119.4.39|    61.216.2.15|  443|25562|  6|         2|        92|        |2016/04/06T04:50:28.160|    2.496|2016/04/06T04:50:30.656|Health|
  10.119.120.33|  180.76.15.163|   80|23384|  6|        49|     62247|        |2016/04/06T04:52:24.195|    1.280|2016/04/06T04:52:25.475|Health|
  10.119.120.33|  180.76.15.142|   80|45532|  6|        16|     15935|        |2016/04/06T04:52:24.258|    0.960|2016/04/06T04:52:25.218|Health|
